Avg Sale To List	Avg Sale To List Mom	Avg Sale To List Yoy	City	Homes Sold	Homes Sold Mom	Homes Sold Yoy	Inventory	Inventory Mom	Inventory Yoy	Median Dom	Median Dom Mom	Median Dom Yoy	Median List Ppsf	Median List Ppsf Mom	Median List Ppsf Yoy	Median List Price	Median List Price Mom	Median List Price Yoy	Median Ppsf	Median Ppsf Mom	Median Ppsf Yoy	Median Sale Price	Median Sale Price Mom	Median Sale Price Yoy	months_of_supply	months_of_supply_mom	months_of_supply_yoy	New Listings	New Listings Mom	New Listings Yoy	Period Begin	Period Duration	Period End	Price Drops	Price Drops Mom	Price Drops Yoy	Property Type	Region	Region Type	Sold Above List	Sold Above List Mom	Sold Above List Yoy	State	State Code	Table Id
1.002488879	0.70%	2.90%	San Diego	14	-22.20%	-12.50%	8	-20.00%	-11.10%	11.5	1	-34.5	553.1134825	0.034594235	0.208144389	694000	-0.183433345	0.013878744	521.6489195	0	0.106000487	$793K	15.30%	15.70%				16	23.10%	-33.30%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - South Park"	neighborhood	0.285714286	0.119047619	0.035714286	California	CA	2559
0.953815079	-2.20%	-4.20%	San Diego	10	-28.60%	25.00%	9	0.00%	-18.20%	51.5	20	14.5	751.002004	0.035187078	0.258822407	1470000	0.02617801	0.152941176	659.2636879	0.026694339	0.222975795	"$1,298K"	8.40%	16.40%				17	70.00%	0.00%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Sunset Cliffs"	neighborhood	0.1	-0.257142857	-0.15	California	CA	2655
0.998989698	3.00%	2.30%	San Diego	16	0.00%	-33.30%	15	-25.00%	-11.80%	18	-0.5	-33	394.711275	0.020122542	0.003266606	509950	-0.02857415	-0.008843537	408.3974447	-0.006206414	0.157519679	$444K	-9.40%	-2.00%				24	20.00%	-25.00%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Talmadge"	neighborhood	0.1875	-0.125	0.020833333	California	CA	2685
0.981340632	0.20%	0.40%	San Diego	564	-1.10%	-1.10%	322	7.70%	-13.00%	20	-12	-13	336.6762178	0.012637357	0.044590106	540995	0.002028153	0.02170916	324.6984649	0.007832776	0.054157875	$520K	-1.70%	5.40%				805	34.60%	-2.90%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Northeastern San Diego"	neighborhood	0.196808511	0.021369914	0.063475177	California	CA	92298
0.987693088	-0.70%	-0.20%	San Diego	17	-10.50%	112.50%	4	33.30%	-63.60%	11	-2	-16	447.2636443	-0.011938406	-0.042861675	569950	0.112097561	-0.020704467	490	0.063368056	-0.051765567	$490K	5.40%	-17.60%				18	50.00%	0.00%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Adams North"	neighborhood	0.235294118	-0.027863777	-0.139705882	California	CA	108937
0.989709714	2.10%	3.80%	San Diego	11	-31.30%	-59.30%	16	-11.10%	33.30%	40	-4.5	0	268.2673401	0.090037233	0.197531951	348250	0.071538462	0.164715719	233.1920048	-0.026777968	0.195109025	$345K	5.00%	24.10%				22	10.00%	-12.00%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Mountain View"	neighborhood	0.363636364	0.176136364	0.178451178	California	CA	109268
0.950465452	-0.90%	-2.00%	San Diego	6	20.00%	200.00%	9	28.60%	800.00%	103.5	21.5	72	323.3126412	0.204207083	0.22426612	418450	-0.022084599	0.075706941	321.1539339	0.000408715	0.141479965	$416K	1.00%	33.10%				8	166.70%	700.00%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Stockton"	neighborhood	0	0	0	California	CA	109269
0.984665653	0.50%	0.40%	San Diego	397	-0.70%	1.30%	202	-2.90%	-19.20%	22	-7.5	-16	333.9920949	0.018590864	0.071934088	499999	-0.018551379	0.066095949	326.2158956	0.022844925	0.084862142	$490K	1.80%	11.40%				518	26.30%	-0.60%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Eastern San Diego"	neighborhood	0.261964736	0.064464736	0.083393307	California	CA	109273
0.974445782	0.10%	1.80%	San Diego	22	29.40%	0.00%	26	8.30%	36.80%	18	-5	-28.5	656.9847856	-0.033968576	0.064356543	1299000	-0.039556377	-0.183018868	549.288346	0.058790401	0.090734661	"$1,203K"	10.00%	-11.80%				45	40.60%	55.20%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Del Mar Heights"	neighborhood	0.227272727	0.050802139	0.181818182	California	CA	109849
0.98790011	-0.50%	-1.80%	San Diego	14	7.70%	-26.30%	12	-7.70%	-14.30%	20	-21	6	249.1830065	0.034942351	0.084797656	325000	0.07615894	-0.096971381	227.0885393	0.012814885	-0.002455079	$325K	-7.10%	-9.50%				25	13.60%	-7.40%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Nestor"	neighborhood	0.357142857	0.126373626	-0.063909774	California	CA	109850
0.961383385	-1.10%	-1.30%	San Diego	20	-16.70%	53.80%	6	-50.00%	-50.00%	31.5	-4	-2.5	325.5789909	-0.017249695	0.124582888	369450	-0.025197889	0.055571429	320.8812261	0.021581927	0.093293305	$358K	-5.30%	6.70%				30	3.40%	7.10%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Redwood Village-Rolando Park"	neighborhood	0.05	-0.158333333	-0.103846154	California	CA	110390
0.978070678	1.00%	0.80%	San Diego	3	-57.10%	-62.50%	8	33.30%	300.00%	15	1	-11.5	238.2172131	0	-0.061605105	360000	-0.15084326	0.206030151	197.5574713	0	-0.210052521	$275K	-19.10%	17.00%				13	62.50%	18.20%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Chollas View"	neighborhood	0	-0.428571429	-0.125	California	CA	110554
0.969048573	0.10%	-0.40%	San Diego	27	0.00%	0.00%	19	11.80%	-9.50%	39	-1	0	343.8614366	0.046672918	0.047376465	599900	-0.016557377	0.037889273	303.5914703	0	-0.038886491	$541K	0.00%	7.10%				38	72.70%	8.60%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - College West"	neighborhood	0.222222222	0	0.037037037	California	CA	110715
0.986746106	-0.20%	0.30%	San Diego	168	0.00%	-1.80%	132	-0.80%	-3.60%	28	-5	-1	259.2165899	-0.018776209	0.083996649	419000	0.015757576	0.105540897	252.4005487	-0.005150362	0.062345399	$420K	1.40%	13.80%				249	13.20%	3.30%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Southern San Diego"	neighborhood	0.285714286	-0.053571429	0.022556391	California	CA	110722
0.980734922	1.10%	0.00%	San Diego	71	-1.40%	36.50%	26	0.00%	-33.30%	18	-5	-7	372.859116	0.03101195	0.119204002	499000	0	0.063965885	374.1935484	0.123693596	0.106609904	$470K	1.60%	10.50%				89	18.70%	9.90%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Clairemont Mesa East"	neighborhood	0.211267606	0.072378717	-0.000270856	California	CA	110910
0.975550122		-0.60%	San Diego	1		-66.70%	7		250.00%	5		-55	632.4917219		0.107889856	609700		0.537704918	640.4494382		0.287147164	$399K		-35.10%				12		100.00%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Harborview"	neighborhood	0		0	California	CA	111488
1.005211125	-5.00%	2.70%	San Diego	4	300.00%	-33.30%	2	0.00%	-50.00%	18	-39	7	293.2666667	0	0.194790123	439900	-0.000227273	0.189240335	277.5615213	0.033916667	0.000238235	$378K	18.00%	7.90%				5	66.70%	0.00%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Palm City"	neighborhood	0.25	-0.75	0.083333333	California	CA	111842
0.988204149	1.00%	0.10%	San Diego	25	31.60%	13.60%	15	-16.70%	-50.00%	14	0	-19.5	313.7003841	-0.012731621	0.047679621	275000	-0.051397033	0.170710941	321.969697	0.052714646	0.161080938	$256K	2.40%	1.40%				38	22.60%	-15.60%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Grantville"	neighborhood	0.12	0.014736842	-0.243636364	California	CA	112014
0.98959877	-0.40%	1.50%	San Diego	20	25.00%	5.30%	13	44.40%	0.00%	25.5	-10.5	-8.5	320.8614865	-0.00756796	0.242288074	380000	0.013333333	0.104651163	314.7575642	0.070642026	0.372667658	$351K	3.90%	6.30%				31	34.80%	14.80%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Jamacha Lomita"	neighborhood	0.45	-0.05	0.186842105	California	CA	112184
0.989403745	0.50%	-3.10%	San Diego	9	0.00%	-10.00%	1	0.00%	-75.00%	11	0	-37	287.8205128	0	0.176275388	374900	0	0.164285714	285.8261551	0.131578419	0.164008034	$373K	-8.00%	8.80%				9	0.00%	-35.70%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Emerald Hills"	neighborhood	0.333333333	0.111111111	-0.066666667	California	CA	112370
0.980981776	0.50%	0.30%	San Diego	298	-1.30%	17.30%	181	-7.20%	-27.30%	24.5	-3.5	-9.5	355.1912568	-0.009115403	0.113966098	425000	0.011904762	0.075949367	351.6174402	0.044732654	0.12135706	$410K	3.80%	7.90%				399	20.20%	3.40%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Mid-City"	neighborhood	0.261744966	0.029956887	0.041272525	California	CA	112930
0.922567896	0.20%	-3.40%	San Diego	18	-18.20%	20.00%	23	-17.90%	-8.00%	70	-12	24	940.8602151	-0.019794721	-0.270994143	1517500	0.171814672	-0.25794621	787.5	-0.069709911	0.4973	"$1,085K"	-20.90%	127.20%				24	14.30%	-29.40%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Beach Barber"	neighborhood	0	0	-0.2	California	CA	113106
0.988931811	0.40%	2.40%	San Diego	10	42.90%	-23.10%	3	0.00%	50.00%	4	-5	-17	362.962963	-0.009252913	0.151528239	520000	-0.036947866	0.198156682	346.109341	0.161039517	0.121933656	$545K	23.80%	41.40%				9	-10.00%	-25.00%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Birdland"	neighborhood	0.3	0.157142857	0.223076923	California	CA	113298
0.966870565	-0.80%	-1.60%	San Diego	23	9.50%	-28.10%	6	0.00%	-53.80%	43	-3	-9	318.5500557	0	0.303746895	384999.5	-0.006308017	0.11594058	280.5255023	0.053923659	0.074061995	$365K	1.40%	5.60%				18	12.50%	-37.90%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Skyline"	neighborhood	0.130434783	-0.01242236	-0.150815217	California	CA	113300
0.974589169	0.20%	0.40%	San Diego	296	6.50%	2.40%	319	16.00%	6.70%	42.5	-0.5	-4.5	523.7804878	0.022047313	0.080348487	549500	0.046666667	0.027102804	463.3154024	-0.008206558	-0.015333863	$450K	0.00%	-13.30%				466	35.90%	4.30%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Central San Diego"	neighborhood	0.125	-0.008093525	0.017733564	California	CA	113307
0.984213143	0.20%	0.30%	San Diego	245	-8.90%	-11.20%	155	-8.30%	-6.60%	24.5	1.5	-10.5	274.5849298	-0.002815051	0.118381949	375000	-0.01055409	0.10619469	265.3133903	0.041233976	0.115511909	$360K	1.40%	9.20%				350	11.80%	2.00%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Southeastern San Diego"	neighborhood	0.285714286	0.018056293	0.010351967	California	CA	113317
0.974664304	0.00%	2.70%	San Diego	3	-40.00%	-40.00%	4	100.00%	100.00%	7	-37	-58	255.8648947	0.280862739	-0.041658498	322000	-0.050147493	-0.052941176	196.1569255	-0.176140913	-0.084092176	$325K	0.00%	26.50%				4	33.30%	-20.00%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Shelltown"	neighborhood	0	-0.2	0	California	CA	113442
0.981040478	0.40%	0.90%	San Diego	34	9.70%	61.90%	26	-21.20%	-7.10%	75	18	31	479.8410855	0.011360792	0.088252031	465543	0.196504115	0.181881188	452.9603877	0.001280857	0.03400726	$342K	1.00%	-12.20%				46	53.30%	7.00%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Cortez"	neighborhood	0.117647059	0.05313093	0.070028011	California	CA	113630
0.979690066	0.80%	-0.30%	San Diego	15	50.00%	87.50%	16	14.30%	33.30%	35	-7.5	-15	332.0999075	0	0.068057941	425000	0.024096386	0.106770833	315.9557662	-0.057365545	0.143725882	$331K	-21.20%	-3.60%				25	31.60%	56.30%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Morena"	neighborhood	0.266666667	0.066666667	-0.108333333	California	CA	113632
1.029542934	-1.50%	6.40%	San Diego	4	33.30%	-20.00%	7	40.00%	-12.50%	21	0	-85	296.1800105	0.047873662	0.091850039	626000	-0.061328535	0.043333333	238.9374009	0.05617798	-0.150213939	$780K	5.40%	46.60%				11	37.50%	57.10%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - San Pasqual"	neighborhood	0.25	-0.083333333	0.25	California	CA	113636
0.974179943	0.40%	0.20%	San Diego	792	-2.10%	2.90%	723	0.70%	-1.90%	29	-11	-9.5	458.3656745	-0.000203985	0.048740663	739950	0.001285521	0.02062069	430.1948052	0.014433165	0.042448059	$635K	2.40%	-1.80%				1180	27.00%	-2.70%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Northern San Diego"	neighborhood	0.162878788	0.0380333	0.001839827	California	CA	114187
0.94527642	0.80%	-1.20%	San Diego	14	-6.70%	16.70%	30	-9.10%	25.00%	39	-21	-6	444.9741756	-0.024501361	-0.013995751	1290000	-0.094705077	-0.353383459	434.0088652	0.000862183	0.116572997	"$1,930K"	45.90%	81.60%				33	26.90%	57.10%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - North City"	neighborhood	0	0	0	California	CA	114535
0.983133184	1.40%	2.40%	San Diego	14	7.70%	-12.50%	13	-18.80%	-35.00%	58	-17.5	-5	508.2256169	0.087354905	0.136130108	1135000	0.031818182	-0.019014693	451.27013	0.085159517	0.04243472	$898K	0.30%	-19.70%				15	-11.80%	-42.30%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Soledad South"	neighborhood	0.214285714	0.06043956	0.151785714	California	CA	114889
0.985235807	0.10%	0.80%	San Diego	7	-36.40%	16.70%	12	9.10%	33.30%	33	-10	-0.5	583.8608541	-0.006368057	0.072048283	469500	0.081797235	0.252166956	499.2657856	0.020867146	-0.136489772	$340K	-8.80%	-12.40%				22	37.50%	57.10%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Gaslamp"	neighborhood	0.142857143	0.051948052	0.142857143	California	CA	115412
1.03427057	0.40%	8.00%	San Diego	3	-25.00%	-25.00%	5	25.00%	0.00%	10	-6	-30.5	339.5061728	-0.015504488	0.423985891	429450	-0.011508804	0.282323082	233.4985251	0.046829776	-0.138822214	$311K	17.10%	-0.20%				8	33.30%	-11.10%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Mount Hope"	neighborhood	0.666666667	0.166666667	0.666666667	California	CA	115777
0.989359988	0.40%	-0.20%	San Diego	46	-22.00%	-16.40%	34	6.30%	-10.50%	21	3.5	2	245.2762923	-0.024840923	0.054885092	350000	0	0.104100946	244.9508672	-0.008617036	0.06640226	$322K	-2.40%	0.60%				78	23.80%	14.70%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Bay Terraces"	neighborhood	0.326086957	0.054900516	-0.055731225	California	CA	115941
0.98527251	0.30%	1.30%	San Diego	29	-9.40%	16.00%	26	44.40%	30.00%	32	-16	-3	231.108979	0.00975779	0.070438096	499000	0.028865979	0.06192807	227.1734382	0.020479262	0.083442551	$447K	-7.80%	-2.80%				58	52.60%	23.40%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Ocean Crest"	neighborhood	0.206896552	-0.011853448	0.006896552	California	CA	115942
0.970773366	0.80%	-1.00%	San Diego	24	26.30%	41.20%	15	-6.30%	-40.00%	19.5	1.5	-0.5	259.1464074	-0.017672982	-0.051176351	380000	0.042524005	-0.030612245	244.3600753	-0.158315296	0.020033723	$288K	0.90%	-9.30%				22	0.00%	-15.40%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Logan Heights"	neighborhood	0.333333333	-0.140350877	-0.019607843	California	CA	116122
1.004287127	2.40%	3.90%	San Diego	6	-33.30%	20.00%	3	-50.00%	-40.00%	7.5	-20.5	-50.5	248.6402486	-0.04776075	0.114745711	369000	0	0.101821439	301.739629	0.249833048	0.482509422	$312K	-7.70%	-7.00%				13	18.20%	30.00%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Southcrest"	neighborhood	0.333333333	0.333333333	0.333333333	California	CA	116123
0.97531538	0.30%	2.60%	San Diego	11	-31.30%	-8.30%	15	15.40%	0.00%	57	-10	29.5	550.044109	0.084473247	0.188729264	854500	0.052404705	0.139485265	494.6727549	0.210089653	0.134255395	$793K	6.80%	-6.50%				16	14.30%	-23.80%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Midtown"	neighborhood	0.090909091	0.028409091	0.090909091	California	CA	117341
0.989300852	-0.10%	0.10%	San Diego	8	0.00%	-20.00%	2	100.00%	-71.40%	48	0	-17.5	344.683039	-0.112139941	0.044421149	535000	-0.040358744	0.550724638	319.0006881	-0.005159469	0.018717109	$442K	4.20%	0.70%				4	100.00%	-66.70%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Midway District"	neighborhood	0	0	-0.2	California	CA	117511
0.986449115	-2.20%	-1.80%	San Diego	2	-50.00%	-33.30%	1	-50.00%	0.00%	11.5	-17.5	-68.5	234.2554605	0.064691068	-0.245855353	400000	0	0.114206128	277.406656	-0.040618583	-0.001336038	$363K	-6.20%	6.80%				4	33.30%	0.00%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Alta Vista"	neighborhood	0.5	0	0.166666667	California	CA	117696
0.985595969	1.30%	-1.80%	San Diego	22	4.80%	46.70%	14	7.70%	-17.60%	14	-9	-48	342.5761421	0.081171602	0.093961715	474999	0.021503226	0.034292869	299.3840113	-0.010562202	0.023924183	$461K	1.30%	25.20%				31	19.20%	-3.10%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - College East"	neighborhood	0.272727273	0.12987013	0.072727273	California	CA	117697
0.976327495	0.00%	-1.10%	San Diego	35	-2.80%	40.00%	15	66.70%	-31.80%	26	4	-22	261.04655	0.037921083	0.008443885	362500	0.009749304	0.098817824	277.7777778	0.008916002	0.131826742	$347K	0.00%	6.90%				30	3.40%	-9.10%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Oak Park"	neighborhood	0.228571429	0.034126984	-0.051428571	California	CA	117888
0.972657525	0.90%	1.10%	San Diego	37	19.40%	-31.50%	57	7.50%	29.50%	72.5	16	17.5	590	0.057191272	0.033904762	699000	0.024926686	-0.067875717	538.4615385	0.033978292	0.0068663	$617K	-2.80%	-4.00%				63	26.00%	-6.00%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Marina"	neighborhood	0.108108108	-0.02092415	0.052552553	California	CA	118068
0.950452409	3.50%	0.60%	San Diego	11	-26.70%	-35.30%	24	20.00%	-7.70%	168	73	98	835.2359209	-0.001689231	0.080703016	2550000	0	0.120880353	680.952381	-0.002225564	-0.032110859	"$1,800K"	0.00%	-10.40%				25	31.60%	-16.70%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Muirlands"	neighborhood	0.090909091	0.024242424	-0.144385027	California	CA	119479
0.979325026	-0.50%	0.00%	San Diego	8	-11.10%	-11.10%	8	0.00%	14.30%	21.5	7.5	-5.5	267.3598789	-0.044388894	0.145006494	422450	-0.006	0.05877193	252.995151	-0.090178958	0.113819158	$436K	3.40%	16.10%				12	-7.70%	9.10%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Egger Highlands"	neighborhood	0.125	-0.208333333	-0.097222222	California	CA	119484
0.971213445	0.20%	-0.70%	San Diego	26	18.20%	8.30%	28	40.00%	0.00%	61.5	4	28.5	607.7348066	0.023425414	0.111120474	799000	0.331888648	0.06540436	565.3793379	0.024110122	0.179598603	$574K	-0.20%	-0.70%				39	44.40%	2.60%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Core-Columbia"	neighborhood	0	-0.045454545	-0.125	California	CA	119680
0.962244107	-0.60%	-2.20%	San Diego	9	0.00%	12.50%	4	-50.00%	-42.90%	18	8.5	-113.5	304.8611111	0.15442434	0.547313941	425000	0.084183673	0.416666667	209.2618384	0.040330283	0.142162052	$255K	0.00%	-15.10%				11	-8.30%	-15.40%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Lincoln Park"	neighborhood	0.333333333	0	0.083333333	California	CA	119857
0.981410983	0.40%	0.80%	San Diego	46	-4.20%	-19.30%	30	-9.10%	-50.00%	18	-38	-26	335.1047299	0.003290015	0.07079027	697000	-0.127659574	-0.098194578	326.1858189	0.053951419	0.077637791	$674K	-13.10%	6.10%				92	46.00%	-19.30%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - 4s Ranch"	neighborhood	0.217391304	0.134057971	0.077040427	California	CA	350442
0.981081624	0.10%	0.30%	San Diego	94	3.30%	17.50%	40	-4.80%	-48.70%	26	-3	-34.5	337.8676589	-0.001595222	0.043454738	352000	-0.016485052	-0.048391457	330.514704	0.005959084	0.047791134	$344K	-3.10%	-0.60%				94	13.30%	-22.30%	1/1/16	90	3/31/16				All Residential	"San Diego, CA - Mission Valley"	neighborhood	0.191489362	0.015665186	0.016489362	California	CA	350452
0.986699699	0.20%	0.50%	San Diego	1674	9.80%	-1.90%	2978	9.60%	-7.60%	16	-2	-6	387.0128174	0.013752546	0.065797017	549900	-0.050259067	0.088910891	369.5473251	-0.000847047	0.045534663	$530K	1.00%	3.90%	1.8	0	-0.1	1949	5.00%	0.70%	6/1/16	30	6/30/16	0.286098052	0.023676264	0.025471307	All Residential	"San Diego, CA"	place	0.275552899	0.030962735	0.067463802	California	CA	16904
0.985570587	-0.30%	0.20%	San Diego	42	7.70%	16.70%	7	-46.20%	-58.80%	24	-1	6	364.6308113	0.001795673	0.002021447	569000	0.035581036	0.063551402	364.6505667	-0.111385512	0.013817503	$537K	1.30%	0.70%				37	-2.60%	-27.50%	1/1/17	90	3/31/17				All Residential	"San Diego, CA - Allied Gardens"	neighborhood	0.285714286	0.003663004	0.035714286	California	CA	37
0.986005034	-0.50%	0.20%	San Diego	9	12.50%	200.00%	3	0.00%	50.00%	25	1	-3	360.5932801	-0.075184293	0.2019776	477450	-0.023619632	0.308082192	353.7735849	-0.252912845	-0.259796807	$420K	4.70%	2.40%				10	100.00%	233.30%	1/1/17	90	3/31/17				All Residential	"San Diego, CA - Hollywood Park / Azalea"	neighborhood	0.333333333	-0.041666667	0	California	CA	110
0.992722901	-0.10%	1.80%	San Diego	26	-7.10%	-13.30%	10	11.10%	-37.50%	17	6	-4	455.8541267	-0.015016853	0.120077518	599000	-0.000834028	0.20462544	459.3773005	0.067885038	0.199523424	$625K	3.30%	28.50%				38	35.70%	-17.40%	1/1/17	90	3/31/17				All Residential	"San Diego, CA - Bay Ho"	neighborhood	0.346153846	0.024725275	0.179487179	California	CA	149
0.971291159	0.10%	-0.50%	San Diego	41	10.80%	-14.60%	18	80.00%	-28.00%	19	-3.5	-22	459.8788054	-0.027514916	0.008195843	787500	0.046511628	0.071428571	452.9799341	0.074293057	0.130008336	$725K	3.60%	12.70%				52	73.30%	10.60%	1/1/17	90	3/31/17				All Residential	"San Diego, CA - Bay Park"	neighborhood	0.195121951	-0.021094265	0.049288618	California	CA	151
0.974846417	1.40%	0.70%	San Diego	80	42.90%	50.90%	86	1.20%	-21.80%	37	-48	-24	389.619883	0.028155732	0.062648944	1275000	0.020816653	-0.05204461	363.8760539	0.027528311	0.047019889	"$1,195K"	-0.20%	3.90%				137	47.30%	15.10%	1/1/17	90	3/31/17				All Residential	"San Diego, CA - Black Mountain Ranch"	neighborhood	0.1875	0.080357143	-0.001179245	California	CA	224
0.994390588	0.40%	1.00%	San Diego	22	-8.30%	0.00%	8	60.00%	-50.00%	8.5	-2	-35.5	391.9625721	-0.023675369	0.129492146	724000	0.016140351	0.082212257	395.752902	0.002486303	0.12594501	$683K	-1.00%	19.10%				34	54.50%	9.70%	1/1/17	90	3/31/17				All Residential	"San Diego, CA - Carmel Mountain"	neighborhood	0.272727273	-0.060606061	0.090909091	California	CA	370
0.992465794	0.60%	1.10%	San Diego	151	16.20%	-6.20%	84	29.20%	-20.80%	16	-5	-12	455.365622	0.013098891	0.04530198	970000	0.003102378	0.033013845	448.4029484	0.03546588	0.064683586	$950K	1.20%	18.00%				213	38.30%	-8.20%	1/1/17	90	3/31/17				All Residential	"San Diego, CA - Carmel Valley"	neighborhood	0.331125828	0.092664289	0.175846325	California	CA	371
1.001017488	0.70%	0.90%	San Diego	28	0.00%	16.70%	9	200.00%	-10.00%	8.5	-7.5	-3	389.3614691	0.011450417	-0.041871777	589450	0.026022628	0.035940246	382.5342195	-0.016205732	0.013513549	$607K	0.80%	9.70%				32	23.10%	-17.90%	1/1/17	90	3/31/17				All Residential	"San Diego, CA - Clairemont Mesa West"	neighborhood	0.428571429	0.142857143	0.011904762	California	CA	519
0.986773959	1.10%	1.00%	San Diego	28	-20.00%	33.30%	13	-27.80%	-18.80%	19	-0.5	-30	338.7628794	0.075139322	0.115364013	744450	0.094779412	0.071151079	303.9645601	0.000962366	-0.006886989	$640K	-0.20%	2.40%				38	26.70%	15.20%	1/1/17	90	3/31/17				All Residential	"San Diego, CA - Del Cerro"	neighborhood	0.285714286	0.085714286	0.095238095	California	CA	674
0.975503437	-0.10%	0.30%	San Diego	39	-15.20%	-25.00%	62	14.80%	26.50%	22	-1	-16	559.7014925	-0.012220083	0.029230762	519000	0.008746356	0.104255319	526.7062315	-0.000682959	0.029803248	$490K	-8.80%	18.50%				91	33.80%	18.20%	1/1/17	90	3/31/17				All Residential	"San Diego, CA - East Village"	neighborhood	0.128205128	-0.023968785	0.051282051	California	CA	850
0.987220348	2.30%	0.80%	San Diego	22	10.00%	144.40%	4	33.30%	-20.00%	17.5	-7	8.5	352.9981661	-0.075917602	0.14336967	402500	-0.018292683	0.006252516	371.3100638	0.143238305	-0.035314825	$404K	10.40%	-1.80%				18	20.00%	20.00%	1/1/17	90	3/31/17				All Residential	"San Diego, CA - El Cerrito"	neighborhood	0.181818182	0.131818182	-0.262626263	California	CA	871
0.973246308	0.10%	-1.10%	San Diego	29	16.00%	3.60%	13	-27.80%	-40.90%	30	8	15	303.7348698	0.00700043	0.090146404	410000	0.012345679	0.081794195	273.6638764	-0.069257271	0.085978358	$375K	3.60%	3.30%				26	4.00%	-36.60%	1/1/17	90	3/31/17				All Residential	"San Diego, CA - Encanto"	neighborhood	0.379310345	0.019310345	0.200738916	California	CA	898
0.976493689	0.50%	-2.60%	San Diego	17	13.30%	6.30%	16	-11.10%	-5.90%	60.5	-24.5	40.5	599.3191947	0	0.041449597	1350000	0	0.084773001	495.6578376	-0.079492587	0.094211733	"$1,145K"	-2.60%	9.00%				23	21.10%	-28.10%	1/1/17	90	3/31/17				All Residential	"San Diego, CA - Roseville-Fleet Ridge"	neighborhood	0.176470588	0.043137255	-0.136029412	California	CA	985
0.9577627	-0.90%	-1.90%	San Diego	24	4.30%	4.30%	16	0.00%	23.10%	25	-10	-24	422.0779221	0.024826482	0.066517182	395000	-0.265116279	0.130347689	413.7810623	-0.016956507	0.196492792	$580K	54.70%	75.80%				31	19.20%	10.70%	1/1/17	90	3/31/17				All Residential	"San Diego, CA - Golden Hill"	neighborhood	0.125	-0.135869565	-0.005434783	California	CA	1115
1.038159287	-3.30%	-4.10%	San Diego	3	0.00%	50.00%	1	0.00%	-85.70%	9	0	-57.5	337.9577465	0	0.303551308	419000	0	0.096858639	338.028169	-0.131882202	0.305408076	$480K	3.40%	-1.80%				3	-40.00%	-62.50%	1/1/17	90	3/31/17				All Residential	"San Diego, CA - Grant Hill"	neighborhood	0.666666667	0	0.166666667	California	CA	1134
